System,Timestamp,Residency
SystemA,2024-01-01 10:07:00,53.7060335109288
SystemB,2024-01-01 10:07:00,54.61039297598469
SystemC,2024-01-01 10:07:00,54.92685115080886
SystemA,2024-01-01 10:08:00,54.560157788417634
SystemB,2024-01-01 10:08:00,53.85785884232542
SystemC,2024-01-01 10:08:00,54.494583769441356
SystemA,2024-01-01 10:09:00,54.838261298913835
SystemB,2024-01-01 10:09:00,54.435369631822866
SystemC,2024-01-01 10:09:00,54.743109743508256
SystemA,2024-01-01 10:10:00,54.67582362001568
SystemB,2024-01-01 10:10:00,55.02368245241479
SystemC,2024-01-01 10:10:00,54.26011092204128
SystemA,2024-01-01 10:11:00,55.391506238018515
SystemB,2024-01-01 10:11:00,54.36842597408439
SystemC,2024-01-01 10:11:00,54.086517599425406
SystemA,2024-01-01 10:12:00,54.03907943293257
SystemB,2024-01-01 10:12:00,55.036066029834984
SystemC,2024-01-01 10:12:00,53.929323632033196
SystemA,2024-01-01 10:13:00,54.63376946537549
SystemB,2024-01-01 10:13:00,55.257094706338314
SystemC,2024-01-01 10:13:00,53.94582339914242
SystemA,2024-01-01 10:14:00,54.45258701578465
SystemB,2024-01-01 10:14:00,54.280314943134144
SystemC,2024-01-01 10:14:00,54.48943737015573
SystemA,2024-01-01 10:15:00,54.68263637588024
SystemB,2024-01-01 10:15:00,54.810782351533284
SystemC,2024-01-01 10:15:00,53.48925568626496
SystemA,2024-01-01 10:16:00,54.8190939582226
SystemB,2024-01-01 10:16:00,54.5906951380853
SystemC,2024-01-01 10:16:00,53.92292428340543
SystemA,2024-01-01 10:17:00,54.58029430003226
SystemB,2024-01-01 10:17:00,54.296964816579596
SystemC,2024-01-01 10:17:00,53.77955724673257
SystemA,2024-01-01 10:18:00,54.18678622267651
SystemB,2024-01-01 10:18:00,55.21935619258013
SystemC,2024-01-01 10:18:00,54.05597132042067
SystemA,2024-01-01 10:19:00,53.92059440662538
SystemB,2024-01-01 10:19:00,54.40976974848623
SystemC,2024-01-01 10:19:00,54.99835581508706
SystemA,2024-01-01 10:20:00,54.08665161407371
SystemB,2024-01-01 10:20:00,54.21162762887449
SystemC,2024-01-01 10:20:00,55.44517729365221
SystemA,2024-01-01 10:21:00,54.40294950341423
SystemB,2024-01-01 10:21:00,54.889986340597744
SystemC,2024-01-01 10:21:00,53.9776744081565
SystemA,2024-01-01 10:22:00,54.15840060987131
SystemB,2024-01-01 10:22:00,53.59078362272585
SystemC,2024-01-01 10:22:00,54.41866419346409
SystemA,2024-01-01 10:23:00,54.48422772023486
SystemB,2024-01-01 10:23:00,53.65332882440495
SystemC,2024-01-01 10:23:00,54.329052005311624
SystemA,2024-01-01 10:24:00,54.706019203289095
SystemB,2024-01-01 10:24:00,54.063505622959894
SystemC,2024-01-01 10:24:00,53.85065578566505
SystemA,2024-01-01 10:25:00,53.52590319057475
SystemB,2024-01-01 10:25:00,53.62409022591376
SystemC,2024-01-01 10:25:00,53.77229477657744
SystemA,2024-01-01 10:26:00,53.3257581946272
SystemB,2024-01-01 10:26:00,53.35270917588819
SystemC,2024-01-01 10:26:00,53.983142532950744
SystemA,2024-01-01 10:27:00,53.43861669294313
SystemB,2024-01-01 10:27:00,53.55641843345486
SystemC,2024-01-01 10:27:00,53.90578326147957
SystemA,2024-01-01 10:28:00,53.965528344190425
SystemB,2024-01-01 10:28:00,54.5220661227189
SystemC,2024-01-01 10:28:00,53.568193692258575
SystemA,2024-01-01 10:29:00,54.52666802406605
SystemB,2024-01-01 10:29:00,53.68500879630489
SystemC,2024-01-01 10:29:00,54.55044695073877
SystemA,2024-01-01 10:30:00,53.76653754500022
SystemB,2024-01-01 10:30:00,54.223998694813844
SystemC,2024-01-01 10:30:00,53.99646922256067
SystemA,2024-01-01 10:31:00,54.61429514111494
SystemB,2024-01-01 10:31:00,53.887212175866686
SystemC,2024-01-01 10:31:00,53.80139692718521
SystemA,2024-01-01 10:32:00,52.90444927161136
SystemB,2024-01-01 10:32:00,53.061577843123494
SystemC,2024-01-01 10:32:00,53.08110542764257
SystemA,2024-01-01 10:33:00,54.004194683282506
SystemB,2024-01-01 10:33:00,53.931414022786214
SystemC,2024-01-01 10:33:00,53.973318640277185
SystemA,2024-01-01 10:34:00,53.24775064764272
SystemB,2024-01-01 10:34:00,54.18519203152212
SystemC,2024-01-01 10:34:00,53.18511960327786
SystemA,2024-01-01 10:35:00,53.80995696278748
SystemB,2024-01-01 10:35:00,54.084011630143486
SystemC,2024-01-01 10:35:00,53.070107067433284
SystemA,2024-01-01 10:36:00,53.61731389414702
SystemB,2024-01-01 10:36:00,53.657784218202295
SystemC,2024-01-01 10:36:00,52.6092944630742
SystemA,2024-01-01 10:37:00,53.83040745232776
SystemB,2024-01-01 10:37:00,53.78567998943269
SystemC,2024-01-01 10:37:00,54.22462438142809
SystemA,2024-01-01 10:38:00,53.35622956237748
SystemB,2024-01-01 10:38:00,53.91787853191889
SystemC,2024-01-01 10:38:00,54.31169650033173
SystemA,2024-01-01 10:39:00,54.060778307602746
SystemB,2024-01-01 10:39:00,53.23468153465498
SystemC,2024-01-01 10:39:00,53.0657931073123
SystemA,2024-01-01 10:40:00,53.592527271579755
SystemB,2024-01-01 10:40:00,53.47925871479371
SystemC,2024-01-01 10:40:00,54.01437105587153
SystemA,2024-01-01 10:41:00,52.60520150071874
SystemB,2024-01-01 10:41:00,53.14636211060537
SystemC,2024-01-01 10:41:00,53.270858348596484
SystemA,2024-01-01 10:42:00,53.325521161449615
SystemB,2024-01-01 10:42:00,54.04318199326891
SystemC,2024-01-01 10:42:00,52.735808713559024
SystemA,2024-01-01 10:43:00,53.76534112106073
SystemB,2024-01-01 10:43:00,52.379323094690534
SystemC,2024-01-01 10:43:00,53.61178657036484
SystemA,2024-01-01 10:44:00,53.39689982962113
SystemB,2024-01-01 10:44:00,52.741578582776555
SystemC,2024-01-01 10:44:00,53.43189942616693
SystemA,2024-01-01 10:45:00,52.80915418584775
SystemB,2024-01-01 10:45:00,53.27324540528433
SystemC,2024-01-01 10:45:00,53.27853626016452
SystemA,2024-01-01 10:46:00,53.135488680039714
SystemB,2024-01-01 10:46:00,52.41050279791471
SystemC,2024-01-01 10:46:00,53.309162379034895
SystemA,2024-01-01 10:47:00,52.450727987591556
SystemB,2024-01-01 10:47:00,53.90790622996245
SystemC,2024-01-01 10:47:00,53.14066992889594
SystemA,2024-01-01 10:48:00,53.94527282511315
SystemB,2024-01-01 10:48:00,52.710576964953525
SystemC,2024-01-01 10:48:00,52.404346919298426
SystemA,2024-01-01 10:49:00,53.02717788222183
SystemB,2024-01-01 10:49:00,53.346140490819295
SystemC,2024-01-01 10:49:00,52.77211822734022
SystemA,2024-01-01 10:50:00,52.60505020700872
SystemB,2024-01-01 10:50:00,53.48346770761324
SystemC,2024-01-01 10:50:00,52.96522244028798
SystemA,2024-01-01 10:51:00,52.93554247311749
SystemB,2024-01-01 10:51:00,52.5205272458851
SystemC,2024-01-01 10:51:00,53.183175475725626
SystemA,2024-01-01 10:52:00,53.03315204598087
SystemB,2024-01-01 10:52:00,53.00648591236763
SystemC,2024-01-01 10:52:00,53.5290242745983
SystemA,2024-01-01 10:53:00,53.14753852271472
SystemB,2024-01-01 10:53:00,52.909286724654834
SystemC,2024-01-01 10:53:00,52.96220411972505
SystemA,2024-01-01 10:54:00,53.698882804091134
SystemB,2024-01-01 10:54:00,53.03848281743771
SystemC,2024-01-01 10:54:00,52.95374931241138
SystemA,2024-01-01 10:55:00,53.170504120436746
SystemB,2024-01-01 10:55:00,52.940346391569975
SystemC,2024-01-01 10:55:00,52.47582844195962
SystemA,2024-01-01 10:56:00,53.222869026699264
SystemB,2024-01-01 10:56:00,52.401716840648454
SystemC,2024-01-01 10:56:00,52.81262434158256
SystemA,2024-01-01 10:57:00,53.46384750138522
SystemB,2024-01-01 10:57:00,52.45769980556369
SystemC,2024-01-01 10:57:00,52.69828142107267
SystemA,2024-01-01 10:58:00,52.96631086635653
SystemB,2024-01-01 10:58:00,52.733032001409825
SystemC,2024-01-01 10:58:00,52.918985560031444
SystemA,2024-01-01 10:59:00,52.0905635383904
SystemB,2024-01-01 10:59:00,53.16658894466043
SystemC,2024-01-01 10:59:00,51.879561388178324
SystemA,2024-01-01 11:00:00,52.71398029620559
SystemB,2024-01-01 11:00:00,52.59792633893317
SystemC,2024-01-01 11:00:00,52.445156414418484
SystemA,2024-01-01 11:01:00,52.629074317331416
SystemB,2024-01-01 11:01:00,52.598316388902525
SystemC,2024-01-01 11:01:00,53.32083050073644
SystemA,2024-01-01 11:02:00,53.35124329884568
SystemB,2024-01-01 11:02:00,51.866860846928546
SystemC,2024-01-01 11:02:00,52.177531743144016
SystemA,2024-01-01 11:03:00,52.49388376518069
SystemB,2024-01-01 11:03:00,53.55190312573375
SystemC,2024-01-01 11:03:00,52.3619208504264
SystemA,2024-01-01 11:04:00,52.239960851920415
SystemB,2024-01-01 11:04:00,53.624437392982465
SystemC,2024-01-01 11:04:00,52.163013597586705
SystemA,2024-01-01 11:05:00,52.6370017438747
SystemB,2024-01-01 11:05:00,52.80833889013773
SystemC,2024-01-01 11:05:00,53.0042921132022
SystemA,2024-01-01 11:06:00,51.73968863036878
SystemB,2024-01-01 11:06:00,52.987031297464696
SystemC,2024-01-01 11:06:00,52.249602723540704
SystemA,2024-01-01 11:07:00,52.45396725378562
SystemB,2024-01-01 11:07:00,53.487497701659386
SystemC,2024-01-01 11:07:00,52.630093874282224
SystemA,2024-01-01 11:08:00,51.782222398043324
SystemB,2024-01-01 11:08:00,72.48834014469276
SystemC,2024-01-01 11:08:00,52.545404754445485
SystemA,2024-01-01 11:09:00,51.87885504936524
SystemB,2024-01-01 11:09:00,52.52371896686289
SystemC,2024-01-01 11:09:00,52.47822997219208
SystemA,2024-01-01 11:10:00,51.365740802882016
SystemB,2024-01-01 11:10:00,52.60736221954071
SystemC,2024-01-01 11:10:00,52.02313387133689
SystemA,2024-01-01 11:11:00,52.452529013592255
SystemB,2024-01-01 11:11:00,52.46116274054797
SystemC,2024-01-01 11:11:00,52.79370317784197
SystemA,2024-01-01 11:12:00,52.25858633348265
SystemB,2024-01-01 11:12:00,51.52154007550457
SystemC,2024-01-01 11:12:00,51.76065682416821
SystemA,2024-01-01 11:13:00,52.44036487066369
SystemB,2024-01-01 11:13:00,52.60239709937652
SystemC,2024-01-01 11:13:00,52.01954307206546
SystemA,2024-01-01 11:14:00,51.37881716790147
SystemB,2024-01-01 11:14:00,52.83582590584627
SystemC,2024-01-01 11:14:00,51.786097113428376
SystemA,2024-01-01 11:15:00,51.666461348667646
SystemB,2024-01-01 11:15:00,52.23451780524288
SystemC,2024-01-01 11:15:00,51.45118332945395
SystemA,2024-01-01 11:16:00,52.42837116859164
SystemB,2024-01-01 11:16:00,52.30046322157822
SystemC,2024-01-01 11:16:00,52.713526834001
SystemA,2024-01-01 11:17:00,53.33532405140955
SystemB,2024-01-01 11:17:00,32.09405820899135
SystemC,2024-01-01 11:17:00,50.78562856486345
SystemA,2024-01-01 11:18:00,52.376387562991574
SystemB,2024-01-01 11:18:00,51.79316752143399
SystemC,2024-01-01 11:18:00,52.0170299902303
SystemA,2024-01-01 11:19:00,51.02801662519823
SystemB,2024-01-01 11:19:00,51.65860011784421
SystemC,2024-01-01 11:19:00,51.612420602948006
SystemA,2024-01-01 11:20:00,51.49659003864792
SystemB,2024-01-01 11:20:00,51.51368655722931
SystemC,2024-01-01 11:20:00,50.87191124434045
SystemA,2024-01-01 11:21:00,51.85816796624525
SystemB,2024-01-01 11:21:00,51.14035429950204
SystemC,2024-01-01 11:21:00,51.018242081510394
SystemA,2024-01-01 11:22:00,51.13107828975313
SystemB,2024-01-01 11:22:00,52.18597315506747
SystemC,2024-01-01 11:22:00,51.611791259873534
SystemA,2024-01-01 11:23:00,52.28824254492863
SystemB,2024-01-01 11:23:00,50.65701416895429
SystemC,2024-01-01 11:23:00,51.61702962457949
SystemA,2024-01-01 11:24:00,51.34049323922764
SystemB,2024-01-01 11:24:00,51.93303261012335
SystemC,2024-01-01 11:24:00,52.222897348822684
SystemA,2024-01-01 11:25:00,52.24902481612545
SystemB,2024-01-01 11:25:00,52.393140043279885
SystemC,2024-01-01 11:25:00,52.63063050812369
SystemA,2024-01-01 11:26:00,52.08988812402543
SystemB,2024-01-01 11:26:00,51.768069366619585
SystemC,2024-01-01 11:26:00,50.37593417639268
SystemA,2024-01-01 11:27:00,50.57835939946869
SystemB,2024-01-01 11:27:00,51.94710663976183
SystemC,2024-01-01 11:27:00,51.51557002666437
SystemA,2024-01-01 11:28:00,51.32546060077356
SystemB,2024-01-01 11:28:00,51.20349505490464
SystemC,2024-01-01 11:28:00,51.95313050501308
SystemA,2024-01-01 11:29:00,51.56648317541043
SystemB,2024-01-01 11:29:00,50.71796542237998
SystemC,2024-01-01 11:29:00,51.216269367609705
SystemA,2024-01-01 11:30:00,51.778246559508936
SystemB,2024-01-01 11:30:00,51.25531605973559
SystemC,2024-01-01 11:30:00,50.93348021814627
SystemA,2024-01-01 11:31:00,50.92603966491563
SystemB,2024-01-01 11:31:00,51.774490651971156
SystemC,2024-01-01 11:31:00,51.56858684812837
SystemA,2024-01-01 11:32:00,51.10852196579463
SystemB,2024-01-01 11:32:00,51.23287238856819
SystemC,2024-01-01 11:32:00,50.36758877833569
SystemA,2024-01-01 11:33:00,51.71143445301789
SystemB,2024-01-01 11:33:00,50.61124741282895
SystemC,2024-01-01 11:33:00,51.55644412953001
SystemA,2024-01-01 11:34:00,51.46771882540898
SystemB,2024-01-01 11:34:00,51.44368749386236
SystemC,2024-01-01 11:34:00,50.750948291991435
SystemA,2024-01-01 11:35:00,51.02651747607063
SystemB,2024-01-01 11:35:00,50.21568520144073
SystemC,2024-01-01 11:35:00,50.41065012580228
SystemA,2024-01-01 11:36:00,51.61067162523126
SystemB,2024-01-01 11:36:00,50.95153131000055
SystemC,2024-01-01 11:36:00,51.99913850931043
SystemA,2024-01-01 11:37:00,50.96635927535095
SystemB,2024-01-01 11:37:00,51.33196121292026
SystemC,2024-01-01 11:37:00,50.90149810377698
SystemA,2024-01-01 11:38:00,50.50293705109739
SystemB,2024-01-01 11:38:00,51.28129216190176
SystemC,2024-01-01 11:38:00,51.12767456842355
SystemA,2024-01-01 11:39:00,51.11338911921711
SystemB,2024-01-01 11:39:00,50.6686222235829
SystemC,2024-01-01 11:39:00,50.804871995158486
SystemA,2024-01-01 11:40:00,50.93857739738495
SystemB,2024-01-01 11:40:00,51.10640267408197
SystemC,2024-01-01 11:40:00,50.28788440409484
SystemA,2024-01-01 11:41:00,50.36026854074882
SystemB,2024-01-01 11:41:00,50.1330184727926
SystemC,2024-01-01 11:41:00,49.75460887110093
SystemA,2024-01-01 11:42:00,50.5471436428464
SystemB,2024-01-01 11:42:00,50.81549151397331
SystemC,2024-01-01 11:42:00,50.767670390346204
SystemA,2024-01-01 11:43:00,51.143845199291846
SystemB,2024-01-01 11:43:00,50.907400482380304
SystemC,2024-01-01 11:43:00,49.89918235400825
SystemA,2024-01-01 11:44:00,51.37753242544218
SystemB,2024-01-01 11:44:00,50.88191340631803
SystemC,2024-01-01 11:44:00,50.66958708649914
SystemA,2024-01-01 11:45:00,50.28553269550428
SystemB,2024-01-01 11:45:00,51.21341267421954
SystemC,2024-01-01 11:45:00,50.63745552525995
SystemA,2024-01-01 11:46:00,50.77634565213715
SystemB,2024-01-01 11:46:00,50.468145032975904
SystemC,2024-01-01 11:46:00,50.0959864932443
SystemA,2024-01-01 11:47:00,51.16990375484937
SystemB,2024-01-01 11:47:00,50.95297050085208
SystemC,2024-01-01 11:47:00,49.825104847608664
SystemA,2024-01-01 11:48:00,50.644313409746545
SystemB,2024-01-01 11:48:00,51.05130692732575
SystemC,2024-01-01 11:48:00,49.758521352300384
SystemA,2024-01-01 11:49:00,50.22138421041612
SystemB,2024-01-01 11:49:00,50.52627469678427
SystemC,2024-01-01 11:49:00,50.60965701287312
SystemA,2024-01-01 11:50:00,50.81464990078665
SystemB,2024-01-01 11:50:00,51.140829540369914
SystemC,2024-01-01 11:50:00,51.194232491872434
SystemA,2024-01-01 11:51:00,50.938246473930995
SystemB,2024-01-01 11:51:00,50.19533390405718
SystemC,2024-01-01 11:51:00,49.4810116858369
SystemA,2024-01-01 11:52:00,49.94943276952778
SystemB,2024-01-01 11:52:00,51.06616063996258
SystemC,2024-01-01 11:52:00,49.85339247161971
SystemA,2024-01-01 11:53:00,49.969397075669995
SystemB,2024-01-01 11:53:00,50.67028377539272
SystemC,2024-01-01 11:53:00,50.27606697916359
SystemA,2024-01-01 11:54:00,50.65740141453232
SystemB,2024-01-01 11:54:00,49.876129310793516
SystemC,2024-01-01 11:54:00,50.50901692847082
SystemA,2024-01-01 11:55:00,50.22623724744554
SystemB,2024-01-01 11:55:00,51.01894792841262
SystemC,2024-01-01 11:55:00,49.92739718674188
SystemA,2024-01-01 11:56:00,50.28393380602471
SystemB,2024-01-01 11:56:00,51.06838805428887
SystemC,2024-01-01 11:56:00,49.54655407398215
SystemA,2024-01-01 11:57:00,49.47163616696859
SystemB,2024-01-01 11:57:00,51.06938542039507
SystemC,2024-01-01 11:57:00,50.533320633601576
SystemA,2024-01-01 11:58:00,49.697616633775674
SystemB,2024-01-01 11:58:00,50.118459448047844
SystemC,2024-01-01 11:58:00,49.148104092573575
SystemA,2024-01-01 11:59:00,50.29909266739604
SystemB,2024-01-01 11:59:00,50.63765126478396
SystemC,2024-01-01 11:59:00,49.812804886913845
SystemA,2024-01-01 12:00:00,50.49068678729197
SystemB,2024-01-01 12:00:00,49.98387089658156
SystemC,2024-01-01 12:00:00,49.88223144813385
SystemA,2024-01-01 12:01:00,49.311213529776154
SystemB,2024-01-01 12:01:00,50.34299401883771
SystemC,2024-01-01 12:01:00,49.96672670818813
SystemA,2024-01-01 12:02:00,50.302738612429366
SystemB,2024-01-01 12:02:00,49.583010609987646
SystemC,2024-01-01 12:02:00,48.84917611527293
SystemA,2024-01-01 12:03:00,49.865901266574234
SystemB,2024-01-01 12:03:00,50.404040070554615
SystemC,2024-01-01 12:03:00,49.19532163301501
SystemA,2024-01-01 12:04:00,50.36543441775697
SystemB,2024-01-01 12:04:00,49.64452309233655
SystemC,2024-01-01 12:04:00,50.15105268709492
SystemA,2024-01-01 12:05:00,49.86892925403477
SystemB,2024-01-01 12:05:00,48.72839090318384
SystemC,2024-01-01 12:05:00,48.879891687055
SystemA,2024-01-01 12:06:00,49.142440185119504
SystemB,2024-01-01 12:06:00,49.83207579561303
SystemC,2024-01-01 12:06:00,49.27038953736931
SystemA,2024-01-01 12:07:00,50.702427258589125
SystemB,2024-01-01 12:07:00,49.51598135047099
SystemC,2024-01-01 12:07:00,50.08071188287799
SystemA,2024-01-01 12:08:00,49.816678695074046
SystemB,2024-01-01 12:08:00,50.39974352275272
SystemC,2024-01-01 12:08:00,49.99359974095975
SystemA,2024-01-01 12:09:00,49.7530495208511
SystemB,2024-01-01 12:09:00,49.57129505513008
SystemC,2024-01-01 12:09:00,49.87659893265981
SystemA,2024-01-01 12:10:00,50.044457038887394
SystemB,2024-01-01 12:10:00,50.1078776484898
SystemC,2024-01-01 12:10:00,49.71908026252661
SystemA,2024-01-01 12:11:00,50.04430450746561
SystemB,2024-01-01 12:11:00,49.54165460508601
SystemC,2024-01-01 12:11:00,49.69210920900627
SystemA,2024-01-01 12:12:00,49.6139351271758
SystemB,2024-01-01 12:12:00,48.83298015211577
SystemC,2024-01-01 12:12:00,48.91511715686586
SystemA,2024-01-01 12:13:00,49.95826750937927
SystemB,2024-01-01 12:13:00,49.447755535355945
SystemC,2024-01-01 12:13:00,50.125119422951094
SystemA,2024-01-01 12:14:00,49.04855449953851
SystemB,2024-01-01 12:14:00,49.753562501811956
SystemC,2024-01-01 12:14:00,49.69241866669776
SystemA,2024-01-01 12:15:00,49.297609959389206
SystemB,2024-01-01 12:15:00,49.32369943722734
SystemC,2024-01-01 12:15:00,48.89462637880174
SystemA,2024-01-01 12:16:00,49.54552572232741
SystemB,2024-01-01 12:16:00,49.159267014950466
SystemC,2024-01-01 12:16:00,48.65976706342635
SystemA,2024-01-01 12:17:00,49.977942603978455
SystemB,2024-01-01 12:17:00,48.898025206186674
SystemC,2024-01-01 12:17:00,49.615704327560195
SystemA,2024-01-01 12:18:00,49.50934939502689
SystemB,2024-01-01 12:18:00,49.40702881553413
SystemC,2024-01-01 12:18:00,49.00254009926283
SystemA,2024-01-01 12:19:00,48.94632033256809
SystemB,2024-01-01 12:19:00,49.570271957524895
SystemC,2024-01-01 12:19:00,49.54411295861911
SystemA,2024-01-01 12:20:00,49.37156328832387
SystemB,2024-01-01 12:20:00,49.124875064136454
SystemC,2024-01-01 12:20:00,48.55280831332501
SystemA,2024-01-01 12:21:00,48.70852190013777
SystemB,2024-01-01 12:21:00,47.98539941718155
SystemC,2024-01-01 12:21:00,48.91085021365877
SystemA,2024-01-01 12:22:00,49.06520942727177
SystemB,2024-01-01 12:22:00,49.23683356566734
SystemC,2024-01-01 12:22:00,49.40552122361509
SystemA,2024-01-01 12:23:00,48.388270939924
SystemB,2024-01-01 12:23:00,48.743608953525744
SystemC,2024-01-01 12:23:00,48.91102925201504
SystemA,2024-01-01 12:24:00,48.96663747554794
SystemB,2024-01-01 12:24:00,49.42970578315438
SystemC,2024-01-01 12:24:00,49.740605935938646
SystemA,2024-01-01 12:25:00,48.75696073118322
SystemB,2024-01-01 12:25:00,49.66594769807983
SystemC,2024-01-01 12:25:00,48.87693523097598
SystemA,2024-01-01 12:26:00,48.52060730721394
SystemB,2024-01-01 12:26:00,48.66899469151367
SystemC,2024-01-01 12:26:00,48.648890569917945
SystemA,2024-01-01 12:27:00,47.798754711327064
SystemB,2024-01-01 12:27:00,47.740819417543115
SystemC,2024-01-01 12:27:00,49.02151597414502
SystemA,2024-01-01 12:28:00,48.24362461216145
SystemB,2024-01-01 12:28:00,48.84956104868197
SystemC,2024-01-01 12:28:00,49.66512138568958
SystemA,2024-01-01 12:29:00,49.597541591547255
SystemB,2024-01-01 12:29:00,49.270489007423535
SystemC,2024-01-01 12:29:00,48.72997715486085
SystemA,2024-01-01 12:30:00,48.91000890910747
SystemB,2024-01-01 12:30:00,48.76337008525403
SystemC,2024-01-01 12:30:00,49.106971081343694
SystemA,2024-01-01 12:31:00,47.98160132112932
SystemB,2024-01-01 12:31:00,48.54984517949049
SystemC,2024-01-01 12:31:00,49.60117573382561
SystemA,2024-01-01 12:32:00,49.485249705565735
SystemB,2024-01-01 12:32:00,47.802968437677045
SystemC,2024-01-01 12:32:00,48.99371554451606
SystemA,2024-01-01 12:33:00,48.460661206701396
SystemB,2024-01-01 12:33:00,48.813233986359805
SystemC,2024-01-01 12:33:00,48.4569412602945
SystemA,2024-01-01 12:34:00,48.28999920190897
SystemB,2024-01-01 12:34:00,48.615137408274606
SystemC,2024-01-01 12:34:00,47.99771875367736
SystemA,2024-01-01 12:35:00,48.189630026964565
SystemB,2024-01-01 12:35:00,48.8845487107484
SystemC,2024-01-01 12:35:00,48.41367264807552
SystemA,2024-01-01 12:36:00,48.3646428307878
SystemB,2024-01-01 12:36:00,48.85497611649486
SystemC,2024-01-01 12:36:00,48.76629242183109
SystemA,2024-01-01 12:37:00,48.76535603410807
SystemB,2024-01-01 12:37:00,47.397200311746474
SystemC,2024-01-01 12:37:00,48.550571258423005
SystemA,2024-01-01 12:38:00,48.53845755976248
SystemB,2024-01-01 12:38:00,49.11044483888685
SystemC,2024-01-01 12:38:00,48.63582962079961
SystemA,2024-01-01 12:39:00,48.47381531249587
SystemB,2024-01-01 12:39:00,47.782436458852615
SystemC,2024-01-01 12:39:00,48.42010534609123
SystemA,2024-01-01 12:40:00,49.06078289792806
SystemB,2024-01-01 12:40:00,48.177416114713445
SystemC,2024-01-01 12:40:00,49.27406097977947
SystemA,2024-01-01 12:41:00,48.16849968709095
SystemB,2024-01-01 12:41:00,47.73446403234838
SystemC,2024-01-01 12:41:00,48.21134132339555
SystemA,2024-01-01 12:42:00,48.29104526919529
SystemB,2024-01-01 12:42:00,48.673595456239305
SystemC,2024-01-01 12:42:00,47.69982875347699
SystemA,2024-01-01 12:43:00,48.36410072576665
SystemB,2024-01-01 12:43:00,47.84675738855942
SystemC,2024-01-01 12:43:00,48.977698514139625
SystemA,2024-01-01 12:44:00,48.66529971648941
SystemB,2024-01-01 12:44:00,48.17498020800268
SystemC,2024-01-01 12:44:00,47.281881929676366
SystemA,2024-01-01 12:45:00,47.585960816040355
SystemB,2024-01-01 12:45:00,47.86630593615841
SystemC,2024-01-01 12:45:00,48.18927036413267
SystemA,2024-01-01 12:46:00,48.11833759211292
SystemB,2024-01-01 12:46:00,48.51575909657041
SystemC,2024-01-01 12:46:00,47.84285722207782
SystemA,2024-01-01 12:47:00,48.25545291591426
SystemB,2024-01-01 12:47:00,48.953835434575645
SystemC,2024-01-01 12:47:00,47.47672607831277
SystemA,2024-01-01 12:48:00,48.23831896868126
SystemB,2024-01-01 12:48:00,47.68453449811122
SystemC,2024-01-01 12:48:00,47.71608533372345
SystemA,2024-01-01 12:49:00,47.64775582584114
SystemB,2024-01-01 12:49:00,47.86579255472294
SystemC,2024-01-01 12:49:00,46.768159712747625
SystemA,2024-01-01 12:50:00,48.52076665137057
SystemB,2024-01-01 12:50:00,48.01472922792817
SystemC,2024-01-01 12:50:00,48.838133338549135
SystemA,2024-01-01 12:51:00,48.020738664179284
SystemB,2024-01-01 12:51:00,48.28150910594737
SystemC,2024-01-01 12:51:00,48.33502770799161
SystemA,2024-01-01 12:52:00,47.429127187019134
SystemB,2024-01-01 12:52:00,47.632623999412225
SystemC,2024-01-01 12:52:00,46.990636355516905
SystemA,2024-01-01 12:53:00,47.740924478581626
SystemB,2024-01-01 12:53:00,47.2962635553321
SystemC,2024-01-01 12:53:00,47.46639160641431
SystemA,2024-01-01 12:54:00,48.33492283782169
SystemB,2024-01-01 12:54:00,47.243682943643314
SystemC,2024-01-01 12:54:00,47.15268293420803
SystemA,2024-01-01 12:55:00,46.989598544390354
SystemB,2024-01-01 12:55:00,47.657778061144874
SystemC,2024-01-01 12:55:00,47.91706402649993
SystemA,2024-01-01 12:56:00,47.76044759537321
SystemB,2024-01-01 12:56:00,47.56692410650106
SystemC,2024-01-01 12:56:00,47.033003289267874
SystemA,2024-01-01 12:57:00,47.60989082258028
SystemB,2024-01-01 12:57:00,46.26674826197243
SystemC,2024-01-01 12:57:00,47.39438435635368
SystemA,2024-01-01 12:58:00,46.88149816529779
SystemB,2024-01-01 12:58:00,47.16661900069416
SystemC,2024-01-01 12:58:00,47.37395786802108
SystemA,2024-01-01 12:59:00,47.68076568049685
SystemB,2024-01-01 12:59:00,47.09954051223813
SystemC,2024-01-01 12:59:00,47.79462044249924
SystemA,2024-01-01 13:00:00,47.69458996745938
SystemB,2024-01-01 13:00:00,47.644113037390184
SystemC,2024-01-01 13:00:00,47.6863551498396
SystemA,2024-01-01 13:01:00,47.072650841318335
SystemB,2024-01-01 13:01:00,47.506191164991186
SystemC,2024-01-01 13:01:00,47.02629944563311
SystemA,2024-01-01 13:02:00,47.06125130449924
SystemB,2024-01-01 13:02:00,47.551354069364145
SystemC,2024-01-01 13:02:00,47.48182986091846
SystemA,2024-01-01 13:03:00,45.48411378207204
SystemB,2024-01-01 13:03:00,46.88718069022572
SystemC,2024-01-01 13:03:00,45.88197152166772
SystemA,2024-01-01 13:04:00,47.66886975864243
SystemB,2024-01-01 13:04:00,67.41536037798934
SystemC,2024-01-01 13:04:00,48.00424193325597
SystemA,2024-01-01 13:05:00,47.44149340798173
SystemB,2024-01-01 13:05:00,47.38346027618603
SystemC,2024-01-01 13:05:00,46.78591233594215
SystemA,2024-01-01 13:06:00,47.16617318619988
